idannonce,etage,surface,surface_terrain,nb_pieces,mensualiteFinance,balcon,eau,bain,dpeC,mapCoordonneesLatitude,mapCoordonneesLongitude,nb_etages,places_parking,cave,annee_construction,nb_toilettes,ascenseur,nb_logements_copro,charges_copro,logement_neuf,duree_int,INSEE_COM,IRIS,CODE_IRIS,GRD_QUART,UU2010,REG,DEP,loyer_m2_median_n7,nb_log_n7,taux_rendement_n7,prix_median_commune,prix_median_type,prix_median_pieces,prix_median_nb_etage,annee_2019,annee_2020,annee_2021,annee_2022,annee_2023,expo_nord,expo_sud,expo_est,expo_ouest,expo_inconnue,chauf_radiateur,chauf_sol,chauf_convecteur,chauf_poele_bois,chauf_pac,chauf_clim_rev,chauf_cheminee,chauf_inconnu,energie_gaz,energie_elec,energie_fioul,energie_bois,energie_inconnue,chauffage_mode_individuel,chauffage_mode_collectif,chauffage_mode_central,chauffage_mode_inconnu,dpe_A,dpe_B,dpe_C,dpe_D,dpe_E,dpe_F,dpe_G,dpe_inconnu,ges_A,ges_B,ges_C,ges_D,ges_E,ges_F,ges_G,ges_inconnu,typedetransaction_pi,typedetransaction_v,typedetransaction_vp,annonce_exclusive_0,annonce_exclusive_Non,annonce_exclusive_Oui,categorie_annonceur_a,categorie_annonceur_b,categorie_annonceur_ca,categorie_annonceur_cm,categorie_annonceur_m,categorie_annonceur_network,typedebien_lite_a,typedebien_lite_m,TYP_IRIS_x_D,TYP_IRIS_x_H,TYP_IRIS_x_Z,TYP_IRIS_y_H,TYP_IRIS_y_Z
immo-facile-45249743,2,105,352.0,4,0,0,1,1,99.0,48.06881,7.28434,2,1,1,2005,1,0,38,1880.0,0,8,68374,101,683740101,6837401,68501,44,68,9.61,4,0.047,179985.0,172000.0,194400.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mgc-383226463-SJ-230424-183147,0,141,534.8,5,0,0,0,0,212.2,47.78943,7.37004,2,2,1,1974,1,0,15,40.0,1,61,68300,101,683000101,6830001,68701,44,68,10.99,7,0.033,345600.0,318000.0,315000.0,323978.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
mgc-376363399-RK_MSB_VOL_TM482m,0,103,456.2,5,0,0,0,0,394.0,48.01586,7.55586,1,2,0,1967,2,0,4,440.0,1,8,68352,0,683520000,6835200,68202,44,68,13.330000000000002,1,0.06799999999999999,287032.0,318000.0,315000.0,310000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
immo-facile-49072380,0,190,389.4,6,0,0,0,0,178.4,47.74855,7.34407,4,1,1,1927,1,0,29,1713.6,0,332,68224,602,682240602,6822401,68701,44,68,8.61,17,0.053,118444.0,172000.0,256500.0,139000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
entities-1044599-2802870,0,105,295.0,6,0,0,0,0,190.2,47.98566,7.21812,2,2,0,1907,2,0,4,556.8520000000001,1,-122,68251,0,682510000,6825100,68000,44,68,6.664,1,0.0382,329900.0,318000.0,360968.0,323978.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
160538055,0,136,596.0,6,0,0,0,0,279.8,47.9724,7.26161,1,2,1,1907,1,0,4,556.8520000000001,0,0,68364,0,683640000,6836400,68111,44,68,5.992000000000001,1,0.0334,274500.0,318000.0,360968.0,310000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681237-376578172,0,185,729.0,7,0,0,0,2,129.0,48.08317,7.34671,2,3,0,1973,2,0,2,484.4,0,22,68066,603,680660603,6806601,68501,44,68,7.05,3,0.029,351970.0,318000.0,380000.0,323978.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
guy-hoquet-immo-facile-6283637,0,69,151.29000000000002,4,0,0,1,0,272.6,48.27049,7.2764,2,1,0,1938,1,0,6,354.8,0,8,68185,0,681850000,6818500,68106,44,68,7.545999999999999,3,0.09040000000000001,99450.0,172000.0,194400.0,190000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
immo-facile-33594568,0,103,447.0,6,0,0,0,1,229.0,47.81815,7.11115,2,2,1,1920,2,0,17,676.8520000000001,0,-757,68334,103,683340103,6833401,68402,44,68,10.38,3,0.098,226380.0,318000.0,360968.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
160617287,0,105,500.0,5,0,0,0,0,316.0,47.71548,7.1499,2,6,1,1945,2,0,12,719.6,1,0,68059,0,680590000,6805900,68110,44,68,9.268,1,0.0404,313206.5,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
century-21-202_3185_982,2,73,139.45999999999998,3,0,0,0,1,357.0,47.959,7.2955,2,1,0,1994,1,0,6,1400.0,0,-914,68287,0,682870000,6828700,68123,44,68,11.14,11,0.078,180000.0,172000.0,179900.0,190000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hektor-sweethomeconseil-1351,1,87,110.8,4,0,0,0,1,300.0,47.75618,7.41479,2,1,1,1986,1,0,40,1653.0,0,-284,68278,102,682780102,6827801,68701,44,68,9.88,28,0.07,160000.0,172000.0,194400.0,190000.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-adresse-12623964,0,250,1532.0,7,0,0,1,0,237.4,47.93491,7.33412,3,4,1,1775,1,0,3,436.85200000000003,0,58,68228,0,682280000,6822800,68000,44,68,8.43,1,0.052000000000000005,328840.0,318000.0,380000.0,315750.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681119-289078410,1,71,261.296,3,0,0,0,1,83.0,47.76002,7.28958,3,1,1,2008,1,1,70,1600.0,0,82,68195,102,681950102,6819501,68701,44,68,10.61,32,0.045,145000.0,172000.0,179900.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
apimo-5245766,1,196,155.2,7,0,0,0,0,186.0,48.08324,7.35287,3,2,1,1946,1,0,2,420.0,0,148,68066,101,680660101,6806601,68501,44,68,7.96,4,0.05,181000.0,172000.0,388000.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mgc-315667049-pp210910-103727,0,95,397.0,4,0,0,0,0,223.2,47.98948,7.55548,1,3,0,1977,1,0,10,724.4,1,146,68246,0,682460000,6824600,68000,44,68,11.7,1,0.051,268360.0,318000.0,260000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
orpi-1-054926E1UKXA,1,82,87.0,3,0,0,0,1,205.66,48.19402,7.32369,3,1,1,1994,1,0,20,1084.0,0,93,68269,0,682690000,6826900,68124,44,68,9.07,24,0.059,174000.0,172000.0,179900.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
safti-1-783857,0,110,468.0,6,0,0,0,1,103.0,47.67063,7.22813,1,3,0,2018,2,0,5,676.8520000000001,0,57,68320,0,683200000,6832000,68000,44,68,10.068000000000001,2,0.037000000000000005,322625.0,318000.0,360968.0,310000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-cdrieux-887,0,100,192.0,4,0,0,1,1,327.0,47.77406,6.99715,2,2,0,1950,2,0,7,226.4,0,8,68201,0,682010000,6820100,68112,44,68,8.84,4,0.0446,169000.0,318000.0,260000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-5813299,0,128,133.31,5,0,0,1,1,63.0,47.74754,7.32026,2,1,1,1921,2,0,3,521.2,0,89,68224,1203,682241203,6822401,68701,44,68,8.82,8,0.079,248000.0,318000.0,315000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
apimo-5569154,2,46,60.88000000000001,2,0,0,0,0,242.8,47.52397,7.47669,3,1,0,2009,1,1,14,1095.2,0,168,68120,0,681200000,6812000,68000,44,68,12.27,3,0.026,293000.0,172000.0,131500.0,174000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-6031607,0,76,156.20999999999998,3,0,0,0,1,172.0,47.81077,7.18399,2,1,1,2004,1,0,41,1780.0,0,23,68063,103,680630103,6806301,68402,44,68,10.36,76,0.042,168000.0,172000.0,179900.0,190000.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
ag681237-290929922,0,48,51.2,2,0,1,0,1,221.2,48.0619,7.34368,2,1,1,1983,1,0,46,1171.28,0,13,68066,201,680660201,6806601,68501,44,68,12.08,562,0.059,181000.0,172000.0,131500.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-38944883,0,94,865.0,6,0,0,1,0,164.0,47.83793,7.30811,1,2,1,1982,1,0,5,676.8520000000001,0,-971,68258,0,682580000,6825800,68701,44,68,10.180000000000001,1,0.045200000000000004,274000.0,318000.0,360968.0,310000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-MAYAIMMO2020-2455,2,63,159.0,3,0,0,0,1,122.0,47.71963,7.40932,2,1,0,2016,1,1,3,1363.0,0,23,68118,0,681180000,6811800,68701,44,68,11.0,27,0.036,199000.0,172000.0,179900.0,190000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hektor-ghisimmobilier-1922,0,84,158.0,4,0,0,1,1,213.0,47.75541,7.04741,1,1,0,1900,1,0,7,226.4,0,20,68304,0,683040000,6830400,68000,44,68,8.84,4,0.0382,319112.5,318000.0,260000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
apimo-6715609,0,105,353.0,5,0,0,0,0,202.0,48.07538,7.39215,2,2,0,1969,2,0,2,443.2,0,26,68145,101,681450101,6814501,68501,44,68,9.54,8,0.038,350000.0,318000.0,315000.0,323978.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
apimo-5803908,0,85,574.8,4,0,0,0,0,154.0,48.07542,7.3693,2,2,1,1998,1,0,6,819.14,0,15,68066,301,680660301,6806601,68501,44,68,9.98,190,0.037,181000.0,172000.0,194400.0,190000.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
snpi-5310208,0,161,261.0,7,0,0,1,1,375.0,48.03569,7.20114,3,2,1,1944,2,0,3,396.4,0,8,68316,0,683160000,6831600,68000,44,68,7.13,1,0.034600000000000006,227150.0,318000.0,380000.0,315750.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
hektor-MAYAIMMO2020-1591,0,163,774.0,5,0,0,1,1,229.0,47.54993,7.34078,2,2,1,1990,2,0,5,235.192,0,-900,68325,0,683250000,6832500,68113,44,68,9.437999999999999,2,0.0516,300000.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag440414-287972861,0,106,1308.0,5,0,0,0,1,398.0,47.89391,6.99051,1,2,0,1957,1,0,20,368.8,0,70,68089,0,680890000,6808900,68301,44,68,8.312000000000001,1,0.0734,190000.0,318000.0,315000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-2673870,0,298,916.0,7,0,0,1,2,203.0,47.93221,6.95809,2,3,1,1955,4,0,14,714.4,0,125,68171,0,681710000,6817100,68000,44,68,12.75,3,0.08499999999999999,189000.0,318000.0,380000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681104-332170017,0,53,139.6,3,0,0,1,0,169.0,47.63035,7.23295,3,1,0,1935,1,0,13,665.0,0,393,68004,101,680040101,6800401,68206,44,68,9.55,86,0.053,157400.0,172000.0,179900.0,174000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
mgc-357265955-CWE-220906-115348,0,85,456.8,5,0,0,0,0,232.0,47.87364,7.20719,1,2,1,1954,2,0,11,404.868,1,50,68381,0,683810000,6838100,68401,44,68,9.268,2,0.028999999999999998,357860.0,318000.0,315000.0,310000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
iad-france-1311462,0,93,233.63199999999998,4,0,0,0,0,73.0,47.59897,7.49806,3,2,0,2015,1,0,24,1668.0,0,64,68042,0,680420000,6804200,68118,44,68,10.84,8,0.034,265000.0,172000.0,194400.0,174000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hektor-moebel-immo-115,2,115,130.196,5,0,0,1,1,134.6,47.60772,7.56522,2,1,1,2022,1,0,4,1757.0,0,353,68349,0,683490000,6834900,68403,44,68,13.04,1,0.032,265000.0,172000.0,230000.0,190000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
hektor-girardi-pfastatt-2854,5,64,525.0,2,0,0,0,1,155.0,47.7444,7.33526,7,1,0,1993,1,1,42,1068.0,0,13,68224,201,682240201,6822401,68701,44,68,11.11,960,0.086,118444.0,172000.0,131500.0,160000.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
immo-facile-46693310,0,160,1081.0,7,0,0,1,1,242.0,47.81601,7.3861,1,3,0,1980,3,0,5,556.8520000000001,0,13,68022,0,680220000,6802200,68000,44,68,5.926,1,0.041,318000.0,318000.0,380000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
guy-hoquet-immo-facile-4355130,0,100,153.0,5,0,0,0,1,254.6,47.83384,7.06647,2,3,1,1959,1,0,18,532.0,0,-1012,68040,0,680400000,6804000,68402,44,68,8.31,2,0.08,235000.0,318000.0,315000.0,323978.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag680297-265562435,0,67,2091.0,4,0,1,0,1,296.0,47.76914,7.35156,4,3,1,1969,1,1,19,1200.0,0,-978,68154,103,681540103,6815401,68701,44,68,9.39,31,0.101,120400.0,172000.0,194400.0,139000.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
safti-1-616334,0,92,405.0,4,0,0,0,1,263.0,47.68155,7.21709,1,2,0,2012,1,0,10,383.36400000000003,0,78,68320,0,683200000,6832000,68000,44,68,11.672,1,0.054400000000000004,322625.0,318000.0,260000.0,310000.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
ag681391-359315701,0,285,780.0,8,0,0,0,2,103.0,47.74942,7.33994,1,3,1,1922,1,0,2,996.4,0,19,68224,102,682240102,6822401,68701,44,68,7.45,2,0.057,248000.0,318000.0,396000.0,310000.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
ag671791-300740544,0,130,400.0,7,0,0,0,2,153.8,47.75149,7.31255,2,2,1,1938,2,0,5,556.8520000000001,0,9,68224,1802,682241802,6822401,68701,44,68,6.74,2,0.053,248000.0,318000.0,380000.0,323978.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
laforet-immo-facile-16939596,0,125,372.84000000000003,5,0,2,1,1,120.0,48.07021,7.3264,3,2,1,1994,2,1,110,1675.48,0,-757,68066,802,680660802,6806601,68501,44,68,9.45,59,0.059,181000.0,172000.0,230000.0,174000.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
iad-france-1275586,2,47,56.846000000000004,2,0,1,0,0,313.0,48.06661,7.36344,2,1,1,1969,1,0,21,1602.0,0,28,68066,301,680660301,6806601,68501,44,68,12.08,562,0.058,181000.0,172000.0,131500.0,190000.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
